2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
326	nan	nan	1	1	32.0	32.0	32.0	0.9926	-7.96301960286e-20	5.15878137336e-18	-4.63940790163e-20	1.0	-4.87463325242e-18	-3.47084985027e-21	2.38426539762e-20	1.0	-1039367244.83	-6054089.05032	7334700.29595	-6099223.30689	-621427530.953	13152828.5863	7389381.72022	13152828.5881	-662504346.518
327	nan	nan	1	1	32.0	32.0	32.0	0.9927	1.92948149684e-20	6.2998075452e-21	-3.49479672901e-20	1.0	-4.62590335095e-18	9.64492594237e-21	-1.26396506321e-19	1.0	-1023247796.95	-6117235.35768	7254010.27717	-6162219.5628	-613961455.86	13086882.632	7307353.95821	13086882.6345	-654873751.914
328	nan	nan	1	1	32.0	32.0	32.0	0.9928	-1.82633207446e-20	-1.40409938514e-18	-9.89390730675e-21	1.0	-3.58244478671e-18	2.51396731767e-20	-7.16139887124e-20	1.0	-1007123562.82	-6180411.50193	7173278.10207	-6225233.18276	-606494497.927	13020948.1711	7225300.25996	13020948.1747	-647242332.492
329	nan	nan	1	1	32.0	32.0	32.0	0.9929	-1.802757427e-20	6.0060922533e-18	6.58001497771e-20	1.0	3.03813181951e-18	3.88245492308e-20	3.16330409853e-20	1.0	-990994495.256	-6243615.11652	7092508.2395	-6288261.77627	-599026689.573	12955020.9164	7143225.13281	12955020.9202	-639610105.956
330	nan	nan	1	1	32.0	32.0	32.0	0.993	-3.69873810903e-20	-4.88130859996e-18	-2.41888290626e-21	1.0	-5.71555002622e-18	4.02274475497e-20	-1.05366266427e-19	1.0	-974860559.236	-6306844.35899	7011703.78509	-6351303.48463	-591558055.362	12889097.7766	7061131.7015	12889097.7809	-631977084.856
331	nan	nan	1	1	32.0	32.0	32.0	0.9931	6.7517790319e-20	1.59151535089e-18	-1.82014889938e-20	1.0	-1.20465455892e-18	-3.65944702993e-21	-1.3352514884e-19	1.0	-958721729.307	-6370098.23579	6930867.26953	-6414357.30212	-584088613.236	12823176.0894	6979022.51887	12823176.0938	-624343278.066
332	nan	nan	1	1	32.0	32.0	32.0	0.9932	-9.08740620951e-21	5.73777802364e-18	-3.0636081552e-20	1.0	-4.3694839785e-18	-4.83073477731e-21	7.77417426902e-20	1.0	-942577986.641	-6433375.88199	6850000.36731	-6477422.35521	-576618376.725	12757254.0165	6896899.27632	12757254.0211	-616708691.798
333	nan	nan	1	1	32.0	32.0	32.0	0.9933	8.17204814366e-20	-8.84322249268e-20	-4.35115613767e-20	1.0	7.61188143284e-20	-4.98624473247e-21	-5.93750243691e-21	1.0	-926429317.17	-6496676.80894	6769104.54078	-6540498.14767	-569147355.858	12691330.0357	6814763.44953	12691330.0402	-609073330.637
334	nan	nan	1	1	32.0	32.0	32.0	0.9934	8.49431771031e-21	5.06806116686e-18	-3.87089507402e-20	1.0	2.64846771245e-18	9.09898673808e-21	5.94494706242e-20	1.0	-910275711.212	-6560000.55507	6688180.74197	-6603584.21228	-561675557.92	12625403.294	6732616.00127	12625403.2986	-601437197.259
335	nan	nan	1	1	32.0	32.0	32.0	0.9935	-4.27859171843e-20	-2.06046389248e-18	-2.34693887248e-20	1.0	4.02412862813e-18	1.7013450839e-20	1.43696161651e-19	1.0	-894117161.215	-6623347.13932	6607229.68533	-6666680.56447	-554202988.397	12559472.6438	6650457.65361	12559472.6484	-593800293.814
336	nan	nan	1	1	32.0	32.0	32.0	0.9936	-3.21276949916e-21	-1.84664432158e-18	-2.16591039542e-20	1.0	-2.61900023031e-18	-1.9504918844e-20	4.45635283207e-20	1.0	-877953662.183	-6686716.4752	6526251.87109	-6729787.11451	-546729650.941	12493537.367	6568288.91375	12493537.3717	-586162621.586
337	nan	nan	1	1	32.0	32.0	32.0	0.9937	-2.29865220422e-20	2.79992365543e-19	-2.57478577221e-20	1.0	3.47010869644e-18	-4.21266542361e-20	-6.56533252183e-20	1.0	-861785209.896	-6750108.61497	6445247.6765	-6792903.91139	-539255548.805	12427597.1179	6486110.16409	12427597.1226	-578524181.4
338	nan	nan	1	1	32.0	32.0	32.0	0.9938	5.53052957553e-21	4.81779105508e-18	-2.98113824813e-20	1.0	1.19454227594e-18	-1.47469759606e-20	-5.30024249299e-20	1.0	-845611801.882	-6813523.5139	6364217.37165	-6856030.90748	-531780683.936	12361651.6293	6403921.67965	12361651.6341	-570884973.546
339	nan	nan	1	1	32.0	32.0	32.0	0.9939	3.42700927781e-20	-2.56793258083e-19	-3.46665190866e-20	1.0	4.97373776161e-19	1.54947472343e-20	-2.68535914059e-20	1.0	-829433436.453	-6876961.27478	6283161.13158	-6919168.20281	-524305057.501	12295700.5772	6321723.6393	12295700.5819	-563244998.249
340	nan	nan	1	1	32.0	32.0	32.0	0.994	-1.44508453013e-20	-3.67281095991e-18	7.65783131586e-21	1.0	-1.32828662764e-20	3.58599339154e-20	4.81022069812e-20	1.0	-813250112.387	-6940421.95844	6202079.01857	-6982315.85569	-516828670.422	12229743.8247	6239516.10874	12229743.8294	-555604255.491
341	nan	nan	1	1	32.0	32.0	32.0	0.9941	4.15732704063e-20	1.92875523226e-18	4.81770668266e-20	1.0	1.04307806115e-18	3.75771608671e-20	-4.05153064028e-20	1.0	-797061828.342	-7003905.64911	6120971.11662	-7045473.9473	-509351523.585	12163781.182	6157299.17512	12163781.1868	-547962745.398
342	nan	nan	1	1	32.0	32.0	32.0	0.9942	3.43610826455e-21	-2.93913815252e-19	4.07607722496e-20	1.0	-2.01084215471e-18	3.19854199262e-20	6.39476787952e-20	1.0	-780868583.274	-7067412.24057	6039837.41188	-7108642.36798	-501873617.716	12097812.6436	6075072.82754	12097812.6485	-540320467.961
343	nan	nan	1	1	32.0	32.0	32.0	0.9943	-2.99886059275e-20	1.04333945023e-18	-3.13211938943e-20	1.0	-3.81730535085e-18	1.25466755312e-20	-5.93038868364e-20	1.0	-764670376.361	-7130941.62446	5958677.8944	-7171821.00527	-494394953.302	12031838.1619	5992837.05871	12031838.167	-532677423.167
344	nan	nan	1	1	32.0	32.0	32.0	0.9944	8.33053594902e-21	-9.27426630988e-19	-8.09218385551e-20	1.0	-1.62056262528e-19	-5.78033812052e-21	-2.3142859178e-20	1.0	-748467207.266	-7194493.50402	5877492.47318	-7235009.55805	-486915530.662	11965857.8753	5910591.78007	11965857.8807	-525033610.704
345	nan	nan	1	1	32.0	32.0	32.0	0.9945	-1.88928051907e-21	-2.18005766544e-18	3.45879369284e-20	1.0	1.37485689612e-20	-9.49603343211e-21	-3.20780641548e-21	1.0	-732259076.14	-7258067.54469	5796281.0948	-7298207.68663	-479435349.78	11899871.8421	5828336.94069	11899871.8478	-517389030.081
346	nan	nan	1	1	32.0	32.0	32.0	0.9946	-7.27480533322e-20	-1.28118696356e-18	9.33028711687e-20	1.0	1.79412000704e-18	-9.72764400362e-21	4.04822191783e-20	1.0	-716045983.63	-7321663.16094	5715043.53426	-7361414.79993	-471954410.519	11833880.2924	5746072.31739	11833880.2982	-509743680.474
347	nan	nan	1	1	32.0	32.0	32.0	0.9947	1.52664453853e-20	-3.50497932235e-19	1.03283839235e-19	1.0	1.04108869178e-18	-8.18908806427e-21	1.69026086369e-20	1.0	-699827930.861	-7385279.72089	5633779.55322	-7424630.25942	-464472712.435	11767883.2896	5663797.67325	11767883.2953	-502097560.878
348	nan	nan	1	1	32.0	32.0	32.0	0.9948	-3.72065839526e-21	-3.19746500346e-18	-1.56457076961e-20	1.0	2.72742375628e-18	1.26724069843e-21	5.2451522642e-20	1.0	-683604919.378	-7448916.22989	5552488.62537	-7487853.06329	-456990255.134	11701881.0078	5581512.48254	11701881.0133	-494450669.892
349	nan	nan	1	1	32.0	32.0	32.0	0.9949	1.90673403e-20	3.23607944882e-19	1.2842785511e-19	1.0	7.68181045464e-18	-9.19163096669e-21	-1.95843281828e-20	1.0	-667376951.413	-7512571.63697	5471170.13279	-7551082.15187	-449507037.828	11635873.2079	5499216.12678	11635873.213	-486803005.81
350	nan	nan	1	1	32.0	32.0	32.0	0.995	-9.85420263734e-21	-3.5143463156e-18	1.6371972274e-20	1.0	-5.99641175859e-18	-1.65436122511e-21	-4.1832177938e-20	1.0	-651144029.637	-7576244.35171	5389822.9187	-7614315.92572	-442023059.885	11569859.7368	5416907.44709	11569859.7418	-479154566.452
351	nan	nan	1	1	32.0	32.0	32.0	0.9951	5.3087624533e-20	-6.2565873582e-18	-5.05403218367e-20	1.0	4.5898655732e-18	2.16787494938e-20	-1.53872137547e-20	1.0	-634906157.674	-7639932.74991	5308445.71073	-7677552.74969	-434538320.147	11503839.6355	5334585.16768	11503839.6406	-471505349.173
352	nan	nan	1	1	32.0	32.0	32.0	0.9952	4.32673363008e-20	-6.56730286605e-18	-4.91537603349e-20	1.0	1.66457028823e-18	2.55698070952e-20	-2.00458949646e-20	1.0	-618663339.667	-7703634.47427	5227036.4439	-7740790.25574	-427052817.764	11437812.0106	5252247.21823	11437812.0168	-463855350.692
353	nan	nan	1	1	32.0	32.0	32.0	0.9953	8.30861566279e-20	-5.97743871688e-19	-8.05735955173e-21	1.0	3.45280655957e-18	-1.07467305183e-20	-6.54647280387e-20	1.0	-602415581.032	-7767347.22877	5145593.00141	-7804026.13474	-419566551.107	11371774.7629	5169891.47554	11371774.7708	-456204567.146
354	nan	nan	1	1	32.0	32.0	32.0	0.9954	6.76600653844e-20	8.26608203569e-19	-2.03389236966e-20	1.0	1.52901771971e-18	-3.18232925261e-20	2.37467010252e-20	1.0	-586162887.54	-7831067.80557	5064112.32286	-7867257.16668	-412079519.047	11305726.0372	5087514.87119	11305726.0484	-448552994.078
355	nan	nan	1	1	32.0	32.0	32.0	0.9955	1.43135333196e-20	-5.49583265756e-18	1.83170874844e-20	1.0	2.56045652246e-18	-3.7481207916e-20	3.80436907325e-20	1.0	-569905266.458	-7894793.2068	4982591.59052	-7930480.33895	-404591719.334	11239662.6097	5005114.57987	11239662.625	-440900626.507
356	nan	nan	1	1	32.0	32.0	32.0	0.9956	-1.20727010402e-20	6.24437982672e-18	5.00458746255e-20	1.0	-2.28067177925e-18	3.44107134822e-22	4.85323408997e-20	1.0	-553642725.334	-7958519.34823	4901027.12835	-7993691.55456	-397103150.293	11173581.919	4922686.91791	11173581.9397	-433247458.926
357	nan	nan	1	1	32.0	32.0	32.0	0.9957	-3.6951812324e-20	1.34105664193e-18	-4.1946949248e-20	1.0	-1.31560346731e-18	-4.94984878552e-21	1.12698395377e-19	1.0	-537375273.641	-8022242.46673	4819416.01207	-8056887.03482	-389613808.684	11107480.102	4840228.9559	11107480.1282	-425593485.263
358	nan	nan	1	1	32.0	32.0	32.0	0.9958	-3.95450235443e-20	5.30958963392e-19	9.16123207918e-21	1.0	-6.48316453569e-18	-1.31984938539e-20	8.91849592842e-20	1.0	-521102921.467	-8085957.45622	4737754.7057	-8120061.66037	-382123691.739	11041354.4724	4757737.15422	11041354.5045	-417938698.766
359	nan	nan	1	1	32.0	32.0	32.0	0.9959	-1.05364612066e-19	3.89835498881e-18	4.44761573685e-20	1.0	1.47655213499e-18	-1.68182362144e-20	1.64046459082e-20	1.0	-504825681.628	-8149659.53128	4656040.95732	-8183210.62885	-374632794.649	10975201.0473	4675209.261	10975201.0842	-410283091.758
360	nan	nan	1	1	32.0	32.0	32.0	0.996	-1.72185916309e-20	-7.5628213507e-18	6.33651368489e-20	1.0	1.40249217321e-18	-2.04148175178e-20	2.22263430593e-20	1.0	-488543568.276	-8213342.20641	4574272.04493	-8246327.44001	-367141112.899	10909017.313	4592642.55615	10909017.3542	-402626655.438
361	nan	nan	1	1	32.0	32.0	32.0	0.9961	-1.95504137777e-20	5.70243590479e-18	3.2012096501e-20	1.0	-1.28579105085e-18	-2.16555884366e-20	1.27574411513e-19	1.0	-472256599.514	-8276999.18736	4492446.78254	-8309405.78008	-359648639.358	10842799.1778	4510035.85915	10842799.2217	-394969379.43
362	nan	nan	1	1	32.0	32.0	32.0	0.9962	-5.1448152559e-20	1.66828102045e-18	8.14328293785e-21	1.0	3.8742790699e-18	-2.38823586456e-20	-2.02940491484e-20	1.0	-455964796.216	-8340621.95917	4410563.1491	-8372437.11695	-352155366.782	10776543.8798	4427387.15497	10776543.9256	-387311251.344
363	nan	nan	1	1	32.0	32.0	32.0	0.9963	-5.33382602586e-20	1.85976175173e-18	-9.02650503691e-21	1.0	-2.78652250233e-18	-1.29801181722e-20	5.97720710631e-21	1.0	-439668185.579	-8404201.98551	4328620.34911	-8435412.89163	-344661284.154	10710246.329	4344695.65558	10710246.3749	-379652256.03
364	nan	nan	1	1	32.0	32.0	32.0	0.9964	-6.03874934388e-20	-1.16518646318e-18	2.31513377793e-20	1.0	-1.88668565349e-18	-4.40060085878e-22	3.79394659754e-20	1.0	-423366801.148	-8467727.79648	4246615.66515	-8498321.61403	-337166378.84	10643902.1771	4261958.64774	10643902.2224	-371992374.493
365	nan	nan	1	1	32.0	32.0	32.0	0.9965	-4.53294975679e-20	-3.32596751162e-18	5.60882222051e-20	1.0	5.48594454051e-20	9.10560418298e-21	5.35301661608e-20	1.0	-407060689.768	-8531187.2052	4164546.64742	-8561151.06889	-329670630.898	10577502.8981	4179173.68297	10577502.9409	-364331581.731
366	nan	nan	1	1	32.0	32.0	32.0	0.9966	-4.95886505419e-20	-8.04484430906e-19	3.83437504997e-20	1.0	1.0254467064e-18	2.19798432368e-20	-4.22556944117e-20	1.0	-390749915.793	-8594563.20264	4082407.41212	-8623884.2179	-322174013.873	10511038.8824	4096334.87134	10511038.9213	-356669843.197
367	nan	nan	1	1	32.0	32.0	32.0	0.9967	2.07407266792e-20	-4.33494091612e-18	2.73631346633e-20	1.0	-3.47662357095e-19	1.8843174354e-20	-1.72880748024e-21	1.0	-374434576.885	-8657835.57034	4000191.36282	-8686500.79821	-314676484.431	10444492.6929	4013435.60559	10444492.7244	-349007108.635
368	nan	nan	1	1	32.0	32.0	32.0	0.9968	-2.6398642069e-20	4.44563422569e-18	-4.292860584e-21	1.0	2.30535154e-18	1.43366943768e-20	7.82645208373e-20	1.0	-358114821.682	-8720974.59994	3917886.92285	-8748971.04768	-307177977.501	10377840.7729	3930464.29032	10377840.7909	-341343301.5
369	nan	nan	1	1	32.0	32.0	32.0	0.9969	4.12837571919e-20	-4.65929166919e-18	1.11857462886e-19	1.0	-5.91549198799e-18	1.28378431068e-21	-2.04909181342e-20	1.0	-341790885.29	-8783940.69695	3835480.66924	-8811255.28571	-299678387.606	10311043.5111	3847407.47934	10311043.5042	-333678302.072
370	nan	nan	1	1	32.0	32.0	32.0	0.997	8.66719845833e-21	2.18017843381e-18	-1.6001291962e-20	1.0	-4.89265751797e-19	5.62482816536e-22	-3.71536443934e-20	1.0	-325463134.697	-8846674.06603	3752951.79264	-8873293.59891	-292177553.836	10244043.8281	3764244.32895	10244043.7788	-326011920.823
371	nan	nan	1	1	32.0	32.0	32.0	0.9971	-3.92935606381e-20	8.22598031959e-20	-2.33357990559e-21	1.0	-2.05977815975e-18	2.18375681714e-21	-3.49285285457e-20	1.0	-309132146.922	-8909090.17477	3670274.47117	-8935001.27264	-284675224.375	10176750.9824	3680948.97117	10176750.8636	-318343857.41
372	nan	nan	1	1	32.0	32.0	32.0	0.9972	-2.41106604947e-20	-3.32068348187e-19	1.14120939235e-20	1.0	-2.22236216351e-18	1.528629772e-21	1.12218630621e-19	1.0	-292798814.984	-8971061.38833	3587407.93171	-8996250.42325	-277171018.66	10109033.8361	3597480.5614	10109033.6099	-310673639.736
373	nan	nan	1	1	32.0	32.0	32.0	0.9973	-2.14372127549e-20	2.9059665556e-18	2.19900795968e-20	1.0	-4.25149410874e-18	2.58742095607e-21	-3.7914650557e-20	1.0	-276464511.039	-9032405.06244	3504294.87804	-9056858.04293	-269664355.859	10040696.1502	3513781.69731	10040695.7646	-303000537.817
374	nan	nan	1	1	32.0	32.0	32.0	0.9974	2.37731708048e-20	-8.71380181404e-19	3.19502647502e-20	1.0	-5.51778520383e-18	2.81241408268e-21	3.02334513888e-20	1.0	-260131293.927	-9092853.56582	3420841.11381	-9116556.01785	-262154374.916	9971468.41182	3429758.01111	9971467.80033	-295323449.81
375	nan	nan	1	1	32.0	32.0	32.0	0.9975	-5.16160702233e-22	-9.75929193386e-19	3.35321442741e-20	1.0	7.92466323786e-19	1.59149549855e-21	-8.37603088271e-20	1.0	-243802175.367	-9152038.91361	3336904.78046	-9174975.71154	-254639811.3	9900985.1452	3345267.38049	9900984.22498	-287640769.961
376	nan	nan	1	1	32.0	32.0	32.0	0.9976	-1.6671825246e-20	1.08173055682e-18	-6.37549457125e-21	1.0	-8.78267287184e-20	-3.97046694025e-22	1.20172799392e-20	1.0	-227481387.464	-9209463.93151	3252255.76085	-9231619.17928	-247118879.591	9828805.6653	3260079.27915	9828804.34007	-279950258.629
377	nan	nan	1	1	32.0	32.0	32.0	0.9977	1.24259071618e-20	7.51384398664e-19	-5.65894936563e-21	1.0	2.69803816502e-18	-1.30926147355e-20	-9.41314993473e-20	1.0	-211174609.452	-9264518.47362	3166550.04326	-9285875.40739	-239589133.6	9754442.24677	3173849.10213	9754440.41731	-272248965.549
378	nan	nan	1	1	32.0	32.0	32.0	0.9978	1.2372140422e-20	1.55228548316e-18	6.30082084145e-20	1.0	-6.04982942819e-18	-2.34422985598e-20	4.9607675696e-20	1.0	-194889018.72	-9316496.75241	3079265.05799	-9337037.83635	-232047406.424	9677478.18748	3086053.44865	9677475.7731	-264533253.479
379	nan	nan	1	1	32.0	32.0	32.0	0.9979	2.66765747548e-21	1.31165202552e-18	7.34846576677e-22	1.0	3.43954933589e-18	-1.80887856353e-20	4.46594812717e-20	1.0	-178633113.069	-9364686.61409	2989684.40603	-9384393.74083	-224489806.807	9597680.16184	2995974.87617	9597677.13545	-256798968.794
380	nan	nan	1	1	32.0	32.0	32.0	0.998	-1.7293037886e-20	-1.18006413367e-18	-4.19524293196e-20	1.0	8.83468598876e-19	-9.26773158304e-21	1.1890059561e-19	1.0	-162416242.342	-9408415.09377	2896868.5668	-9427270.01739	-216911909.223	9515159.10356	2902672.68726	9515155.51196	-249041710.847
381	nan	nan	1	1	32.0	32.0	32.0	0.9981	-1.13141764185e-20	-2.8421429539e-19	-1.61467723522e-20	1.0	-4.05553419445e-19	-6.80273335764e-21	-4.69673151808e-20	1.0	-146247937.481	-9447133.63159	2799759.22921	-9465118.34137	-209309050.067	9430383.71037	2805087.51922	9430379.6913	-241257163.347
382	nan	nan	1	1	32.0	32.0	32.0	0.9982	1.7237616785e-20	-5.43206530413e-18	1.55468596129e-21	1.0	-3.79142369667e-19	-7.90122921111e-21	-2.82068588881e-20	1.0	-130137077.514	-9480389.08566	2697289.84221	-9497486.23788	-201676845.136	9344165.76571	2702152.17244	9344161.50572	-233441380.55
383	nan	nan	1	1	32.0	32.0	32.0	0.9983	-2.83987647902e-20	-3.00899520961e-18	2.1782974251e-20	1.0	-8.14449475745e-19	-1.04588716651e-20	-3.48127232599e-20	1.0	-114095095.734	-9507390.17412	2588482.38208	-9523581.58667	-194009790.324	9257541.22163	2592891.42407	9257539.71766	-225588916.809
384	nan	nan	1	1	32.0	32.0	32.0	0.9984	3.60650747073e-22	-2.30278810729e-19	-2.18182328246e-20	1.0	-5.16414067655e-18	2.85211875208e-21	-7.81966920271e-20	1.0	-98120218.9505	-9528781.74363	2473129.95913	-9544054.18381	-186308882.248	9171035.51598	2477092.61489	9171033.13472	-217701031.295
385	nan	nan	1	1	32.0	32.0	32.0	0.9985	-6.92681044952e-20	3.29261062624e-18	5.35523966397e-20	1.0	3.53440544546e-18	1.61200957774e-20	1.73244707493e-20	1.0	-82219717.4659	-9543828.30075	2351280.49273	-9558170.02582	-178571174.985	9086279.51396	2354814.53167	9086274.74337	-209773537.912
386	nan	nan	1	1	32.0	32.0	32.0	0.9986	-2.27044534534e-20	-1.3749859363e-18	6.8460362627e-20	1.0	-3.97829868629e-18	2.73598259408e-20	-1.88173663188e-19	1.0	-66390238.8774	-9552949.89497	2224023.61007	-9566345.01262	-170799207.146	9002985.15471	2227140.59102	9002981.81141	-201807467.705
387	nan	nan	1	1	32.0	32.0	32.0	0.9987	-1.16665553594e-20	2.09967556224e-18	1.05712648309e-20	1.0	2.48929252e-18	1.71590346268e-20	-8.32143696228e-20	1.0	-50636938.3987	-9555481.54943	2092336.46402	-9567921.69892	-162991543.188	8922151.38053	2095061.13703	8922149.33519	-193799103.141
388	nan	nan	1	1	32.0	32.0	32.0	0.9988	3.96997063189e-20	-2.50782963753e-19	-3.79036904139e-20	1.0	-1.88055128207e-18	8.03026938666e-21	-2.77916142206e-20	1.0	-34950863.6951	-9552390.10054	1958065.29475	-9563868.00739	-155153794.106	8842973.23971	1960417.02667	8842970.8851	-185751796.451
389	nan	nan	1	1	32.0	32.0	32.0	0.9989	2.9786773858e-20	2.95988384229e-19	-1.51554997856e-20	1.0	-2.44595735489e-18	-1.7711591276e-20	-4.96870850348e-20	1.0	-19333774.4687	-9543372.16521	1823182.77924	-9553884.62257	-147286206.089	8766338.2454	1825191.89545	8766333.7193	-177663462.924
390	nan	nan	1	1	32.0	32.0	32.0	0.999	-2.00185980044e-20	1.22390139742e-18	-2.52951831319e-21	1.0	8.07094185738e-19	-2.43025663968e-20	4.70996640788e-21	1.0	-3779397.44948	-9528954.27366	1689354.61691	-9538493.00458	-139392782.457	8691092.23818	1691044.60531	8691089.84959	-169536355.013
391	nan	nan	1	1	32.0	32.0	32.0	0.9991	-1.02173349263e-20	-4.02371090192e-18	-4.66995154574e-21	1.0	3.15543264782e-18	-1.68711757736e-20	-4.91179847734e-21	1.0	11708716.4235	-9508735.88224	1558806.65246	-9517302.84303	-131472822.51	8617828.75601	1560211.67761	8617826.76092	-161367585.688
392	nan	nan	1	1	32.0	32.0	32.0	0.9992	4.09297238897e-20	-5.00690604981e-18	-9.19550837581e-21	1.0	-3.08416359342e-18	-1.10279719266e-20	1.78025811434e-20	1.0	27138562.0947	-9483460.42483	1432517.8775	-9491052.52054	-123530600.118	8545477.91811	1433664.32373	8545477.04885	-153160875.088
393	nan	nan	1	1	32.0	32.0	32.0	0.9993	-2.42603801856e-20	-2.73372273665e-18	4.88207167408e-21	1.0	-2.9638725072e-18	-8.79127555021e-21	-7.56572475466e-20	1.0	42508280.5005	-9452683.10145	1312479.86145	-9459304.88608	-115565670.442	8474417.70955	1313400.30578	8474415.50084	-144914781.14
394	nan	nan	1	1	32.0	32.0	32.0	0.9994	-1.54624871905e-20	-5.76737620032e-18	-5.03494499103e-22	1.0	3.775418579e-18	-3.43445390332e-21	-7.9511909201e-20	1.0	57822512.156	-9416481.86809	1199075.4769	-9422133.54821	-107580708.758	8403685.96183	1199794.64284	8403685.34314	-136631252.563
395	nan	nan	1	1	32.0	32.0	32.0	0.9995	2.38716052977e-20	2.67748438116e-18	-1.10994713508e-20	1.0	-2.34742277314e-18	-8.88061105637e-21	-3.4357773923e-20	1.0	73078738.6121	-9374239.82715	1093905.11665	-9378929.71944	-99574935.8528	8333512.1718	1094452.88052	8333511.08033	-128308582.914
396	nan	nan	1	1	32.0	32.0	32.0	0.9996	1.49645244617e-20	7.12678301696e-18	-2.08423147981e-20	1.0	-1.92378470396e-18	-1.55212170139e-20	1.26972224027e-20	1.0	88283630.6236	-9326379.92703	996167.52492	-9330109.99661	-91551239.1499	8263204.365	996565.671049	8263204.49344	-119950495.877
397	nan	nan	1	1	32.0	32.0	32.0	0.9997	6.10542010125e-21	7.44903438564e-18	-1.17983872696e-20	1.0	1.03186149205e-18	-1.76619604392e-20	2.82333286677e-20	1.0	103436138.952	-9272150.31263	906843.512531	-9274931.44548	-83509020.1318	8192994.58285	907116.618752	8192994.30864	-111556505.817
398	nan	nan	1	1	32.0	32.0	32.0	0.9998	-1.9637267742e-20	7.35063463433e-18	1.53012386698e-20	1.0	-4.64164128928e-19	-1.56932705814e-20	-3.66043964667e-20	1.0	118542072.11	-9211906.91519	825092.85968	-9213747.41246	-75450827.7555	8122119.2817	825256.99025	8122119.55746	-103129734.08
399	nan	nan	1	1	32.0	32.0	32.0	0.9999	9.03694819214e-21	6.31112337598e-19	4.53124369678e-20	1.0	-1.56016851439e-18	-1.67388268756e-20	4.39729213633e-21	1.0	133600167.41	-9144808.05453	751693.146092	-9145722.5509	-67375836.1412	8050753.69564	751768.638655	8050753.27586	-94669728.3878
400	nan	nan	1	1	32.0	32.0	32.0	1.0	3.8888242138e-20	-6.80888758139e-19	6.85466996035e-20	1.0	-3.43354400465e-19	-2.34125200577e-20	8.9697811264e-20	1.0	148617504.822	-9071649.91113	685140.411435	-9071648.50301	-59286467.2904	7978360.35887	685140.102056	7978360.54161	-86180984.8877
401	nan	nan	1	1	32.0	32.0	32.0	1.0001	9.05928206868e-21	-3.86040228795e-19	1.46053212807e-20	1.0	3.41641888442e-18	-2.61918469159e-20	-6.99447382363e-20	1.0	163593541.72	-8991471.19588	625931.005964	-8990570.96973	-51182057.5195	7905007.47961	625869.60378	7905007.81157	-77663565.8657
402	nan	nan	1	1	32.0	32.0	32.0	1.0002	1.62450000499e-20	-1.1618446535e-18	-3.83167637323e-20	1.0	1.07181100691e-18	-1.90185366438e-20	-3.58326369552e-20	1.0	178533521.599	-8904883.65056	573183.928641	-8903102.13154	-43064692.5397	7829706.54132	573068.435449	7829706.88546	-69120462.1379
403	nan	nan	1	1	32.0	32.0	32.0	1.0003	-9.20982894017e-21	-2.42803648692e-18	-3.35013317963e-20	1.0	-2.99992765574e-19	-1.20933805555e-20	1.17484462401e-20	1.0	193437356.503	-8810884.37877	527013.422866	-8808240.69416	-34933856.5761	7752609.01348	526856.163447	7752610.25736	-60552177.6313
404	nan	nan	1	1	32.0	32.0	32.0	1.0004	2.63820984568e-20	-3.54209822515e-18	-9.78492626104e-21	1.0	1.19821413067e-18	1.1699642584e-20	-6.11484996024e-20	1.0	208307386.946	-8709645.71907	486978.169029	-8706163.58473	-26790899.605	7672395.13059	486781.44078	7672396.27969	-51959460.8618
405	nan	nan	1	1	32.0	32.0	32.0	1.0005	7.96823084072e-21	3.32459108308e-18	-1.94458788278e-20	1.0	-1.96851697713e-18	3.20813728773e-20	1.05118112243e-20	1.0	223144130.82	-8600184.28201	453066.521375	-8595886.26359	-18635704.0155	7589151.58915	452839.634517	7589153.04618	-43343149.5572
406	nan	nan	1	1	32.0	32.0	32.0	1.0006	-9.25284233202e-21	-1.89727770123e-18	-3.25248450832e-20	1.0	-3.66128502526e-18	3.90991731942e-20	-1.44996489574e-20	1.0	237948471.206	-8482430.46786	424976.718328	-8477345.97288	-10469316.6737	7501452.62959	424719.116109	7501453.71292	-34702860.2223
407	nan	nan	1	1	32.0	32.0	32.0	1.0007	1.80755507455e-20	3.92585212674e-18	-1.78573818589e-20	1.0	-6.18003179251e-20	1.75626987657e-20	-3.64571583177e-20	1.0	252721505.916	-8355676.25546	402512.46551	-8349832.75318	-2291999.65771	7409367.38671	402229.275567	7409368.39279	-26039641.7869
408	nan	nan	1	1	32.0	32.0	32.0	1.0008	2.12502699365e-21	8.00915973743e-19	5.10469699619e-20	1.0	-1.28143511774e-19	-1.04886501672e-21	6.733002032e-20	1.0	267463472.266	-8219794.68605	385410.505066	-8213227.10032	5895486.06629	7311636.69545	385099.344719	7311637.30436	-17352779.7744
409	nan	nan	1	1	32.0	32.0	32.0	1.0009	-9.47287237496e-21	-2.40765971971e-18	-2.60929988327e-20	1.0	-2.26588758016e-18	-1.95545496808e-20	4.72907428003e-20	1.0	282175768.189	-8074486.43786	373326.328404	-8067228.20651	14092722.0069	7208434.65283	372988.421934	7208435.04408	-8643426.06626
