2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
332	nan	nan	1	1	32.0	32.0	32.0	0.9864	8.2936436937e-20	4.43835338194e-18	-7.98891035604e-21	1.0	-2.10935423715e-17	-1.84543994661e-19	-1.9839761556e-19	1.0	-1537804903.79	-15067353.1086	-11040974.6464	-15275101.0213	-1363947870.99	28489044.8038	-11193196.3839	28489042.6008	-1370159517.85
333	nan	nan	1	1	32.0	32.0	32.0	0.9866	2.27640104575e-20	-2.14140516978e-19	-1.48545094402e-20	1.0	8.381880704e-18	-1.53574352527e-19	-7.85358360782e-20	1.0	-1505253942.38	-15035094.0876	-10900957.5624	-15239305.0688	-1348817420.83	28376937.707	-11049006.0532	28376928.3602	-1355095369.22
334	nan	nan	1	1	32.0	32.0	32.0	0.9868	2.21882927511e-20	-4.33857554773e-18	4.13904634909e-20	1.0	-3.5416422832e-17	-1.77893462536e-19	-5.16961413066e-19	1.0	-1472706929.88	-15006036.4174	-10754971.9401	-15206776.7651	-1333670471.07	28258914.5529	-10898825.4228	28258908.7075	-1340019234.67
335	nan	nan	1	1	32.0	32.0	32.0	0.987	-4.37697658049e-19	2.80444006158e-18	8.04681299892e-20	1.0	-1.83144405064e-19	-1.35581519842e-19	5.06697756025e-19	1.0	-1440176410.48	-14980695.1586	-10602271.0028	-15178015.3156	-1318499799.94	28133585.9759	-10741904.2095	28133572.0377	-1324926758.65
336	nan	nan	1	1	32.0	32.0	32.0	0.9872	3.65415307401e-19	-4.6482918214e-18	1.01786228736e-19	1.0	1.77886646567e-17	-3.28953186e-20	-2.05921650411e-19	1.0	-1407687805.72	-14959472.9599	-10441817.4721	-15153447.3317	-1303290543.48	28000530.9207	-10577194.51	28000525.1259	-1309808788.94
337	nan	nan	1	1	32.0	32.0	32.0	0.9874	7.70932330899e-21	6.21245727252e-19	5.88803703627e-20	1.0	-3.59946320063e-18	1.09445921208e-19	-1.65191277049e-19	1.0	-1375282871.95	-14942526.2504	-10272094.8654	-15133202.312	-1288018072.56	27858777.9717	-10403164.0589	27858763.3852	-1294650953.99
338	nan	nan	1	1	32.0	32.0	32.0	0.9876	1.89146427589e-19	3.22696391847e-18	-1.57114685548e-20	1.0	-2.50575639204e-17	1.76421081045e-20	-8.6258394277e-20	1.0	-1343023730.21	-14929663.5402	-10090562.1667	-15117118.3031	-1272647201.79	27710138.0293	-10217237.8625	27710141.5774	-1279430048.22
339	nan	nan	1	1	32.0	32.0	32.0	0.9878	5.41505516202e-20	7.83674221055e-18	-7.25569746107e-20	1.0	-1.53931793813e-17	-5.34060890689e-20	-9.86661034653e-20	1.0	-1310983535.73	-14919915.6677	-9894166.49478	-15104168.0816	-1257138691.14	27556934.0447	-10016333.7882	27556928.4573	-1264117324.49
340	nan	nan	1	1	32.0	32.0	32.0	0.988	8.63841257301e-20	-8.63554060193e-18	-1.15772198533e-19	1.0	1.10530090293e-17	-1.20837852604e-19	-1.56840061585e-19	1.0	-1279230111.2	-14911555.4348	-9680140.11567	-15092661.4831	-1241459537.53	27404913.712	-9797660.59516	27404948.9696	-1248682428.42
341	nan	nan	1	1	32.0	32.0	32.0	0.9882	-1.07970230995e-19	-2.76915584537e-18	7.17430288879e-20	1.0	1.83458071952e-17	-1.16675479762e-19	-3.8310373762e-19	1.0	-1247794890.79	-14901872.1434	-9448076.39568	-15079789.5148	-1225598072.82	27255292.3103	-9560826.36753	27255324.2226	-1233108832.31
342	nan	nan	1	1	32.0	32.0	32.0	0.9884	1.27564485345e-19	2.80094605067e-18	4.11621616419e-20	1.0	2.36822206421e-17	-8.19835248714e-20	3.50301063249e-19	1.0	-1216670606.38	-14887327.8135	-9199891.15386	-15062054.1162	-1209565206.57	27108800.1434	-9307786.10569	27108870.7608	-1217392733.78
343	nan	nan	1	1	32.0	32.0	32.0	0.9886	-2.02493813953e-20	7.08364389366e-19	4.02340649946e-21	1.0	1.90512268216e-18	-4.61632956254e-20	2.38479479321e-19	1.0	-1185823578.28	-14862954.5583	-8939305.93031	-15034349.4268	-1193387123.39	26960804.8417	-9042322.58568	26960850.9429	-1201540795.2
344	nan	nan	1	1	32.0	32.0	32.0	0.9888	-2.48220358215e-20	4.85695309401e-18	-4.69276105114e-20	1.0	-3.4423733305e-17	5.55402150493e-20	-1.03199053222e-19	1.0	-1155225093.39	-14823055.8524	-8669341.83661	-14990986.4614	-1177089109.6	26808077.3482	-8767497.25426	26808130.6587	-1185554770.35
345	nan	nan	1	1	32.0	32.0	32.0	0.989	-1.09756941118e-19	-2.28512945557e-18	-1.00232783546e-19	1.0	-4.67519305841e-17	1.87339865131e-20	-7.63719315958e-20	1.0	-1124855597.27	-14761587.5993	-8391802.2084	-14925788.4038	-1160691858.04	26641734.2873	-8485128.50789	26641755.0655	-1169433364.56
346	nan	nan	1	1	32.0	32.0	32.0	0.9892	-2.59026645737e-19	-6.45769978053e-19	-1.23008374532e-19	1.0	7.20535194027e-18	-8.90807345271e-20	-3.67486567655e-19	1.0	-1094710951.44	-14673750.819	-8106532.3758	-14833983.5466	-1144207403.37	26452032.5191	-8195047.71464	26452064.1525	-1153168689.02
347	nan	nan	1	1	32.0	32.0	32.0	0.9894	3.18762320853e-20	-3.41095535648e-18	-1.49062909466e-19	1.0	-5.08398836412e-17	-1.7679165796e-19	-3.66070434447e-19	1.0	-1064791957.84	-14556308.388	-7812977.53695	-14712259.9014	-1127643112.51	26225786.8814	-7896693.99892	26225800.3617	-1136753634.48
348	nan	nan	1	1	32.0	32.0	32.0	0.9896	2.04876094117e-20	3.27531758835e-18	4.13491044603e-20	1.0	-4.6212999254e-17	5.61490199801e-21	-4.26117129473e-19	1.0	-1035100961.08	-14408800.8537	-7510947.81453	-14560244.4774	-1111002489.79	25955540.1314	-7589879.47788	25955576.806	-1120182771.8
349	nan	nan	1	1	32.0	32.0	32.0	0.9898	3.01954010806e-19	7.08282333049e-18	2.0004535934e-20	1.0	2.58226993696e-17	7.8952735107e-20	-2.21816753062e-19	1.0	-1005632194.08	-14232784.7499	-7202159.74849	-14379458.287	-1094289880.87	25636784.1752	-7276359.32271	25636806.2519	-1103457990.66
350	nan	nan	1	1	32.0	32.0	32.0	0.99	3.81694221856e-20	-4.1899675876e-19	-1.46444055646e-20	1.0	-2.26105585277e-17	-6.00036816346e-20	1.75666692327e-19	1.0	-976375001.958	-14032342.5725	-6889574.52615	-14174109.8369	-1077509237.0	25272611.6826	-6959131.11483	25272654.9608	-1086585534.29
351	nan	nan	1	1	32.0	32.0	32.0	0.9902	2.28010681489e-19	5.55890517926e-18	-3.7613556814e-20	1.0	1.25061966207e-17	-1.59374542982e-19	2.95918901057e-19	1.0	-947313683.258	-13812611.0851	-6577416.43144	-13949328.8081	-1060665816.58	24866298.2591	-6642477.2556	24866325.9831	-1069575630.15
352	nan	nan	1	1	32.0	32.0	32.0	0.9904	-5.11660839701e-20	3.61881591825e-18	-4.169982904e-20	1.0	1.04180751173e-18	9.59529510562e-21	2.78349584847e-19	1.0	-918434093.285	-13579743.2452	-6269551.92357	-13711404.6012	-1043763801.36	24424641.0307	-6330292.07803	24424685.4604	-1052437579.3
353	nan	nan	1	1	32.0	32.0	32.0	0.9906	-1.38390625203e-19	6.90493317668e-18	1.08823881387e-20	1.0	-1.97742157642e-17	-3.79212680019e-20	-3.27874542481e-19	1.0	-889721213.226	-13339408.6169	-5969508.03197	-13466008.4866	-1026808238.8	23952543.4379	-6026136.03889	23952571.8467	-1035181130.93
354	nan	nan	1	1	32.0	32.0	32.0	0.9908	-4.54618464659e-20	4.21159339754e-18	1.1831991482e-20	1.0	1.70085241513e-17	-1.54980559568e-20	-3.24665081705e-19	1.0	-861162876.454	-13096390.1129	-5679442.20695	-13218032.4099	-1009802940.24	23456308.3513	-5732169.27535	23456348.6028	-1017814029.06
355	nan	nan	1	1	32.0	32.0	32.0	0.991	-2.98923221042e-19	-6.25209576747e-19	2.47293915929e-20	1.0	-3.47637078455e-17	8.5795173134e-21	2.83226641738e-21	1.0	-832745177.428	-12853530.1908	-5400851.13249	-12970292.8043	-992752488.736	22939433.7976	-5449900.66715	22939456.34	-1000345265.82
356	nan	nan	1	1	32.0	32.0	32.0	0.9912	-2.96858578233e-20	-5.88865245865e-18	1.98821132033e-20	1.0	-2.0914408138e-17	5.94643598752e-20	2.58808270056e-20	1.0	-804455869.339	-12611870.0587	-5134103.25241	-12723889.7674	-975660238.281	22405603.1254	-5179687.82052	22405632.6334	-982782975.263
357	nan	nan	1	1	32.0	32.0	32.0	0.9914	-4.85720455691e-20	5.72835809083e-18	3.36811401819e-20	1.0	-1.00067248161e-17	9.00237204254e-20	-2.60111906701e-19	1.0	-776280331.999	-12370672.2563	-4879145.17102	-12478030.221	-958530312.878	21855878.229	-4921476.79959	21855890.0689	-965137127.339
358	nan	nan	1	1	32.0	32.0	32.0	0.9916	-1.57342987397e-19	1.46101272001e-18	3.38151434412e-20	1.0	-1.73855067523e-17	1.17148627072e-19	5.69100261436e-22	1.0	-748206048.007	-12128221.4534	-4635218.21227	-12231025.4171	-941365630.344	21291690.8896	-4674489.63346	21291707.692	-947416480.464
359	nan	nan	1	1	32.0	32.0	32.0	0.9918	2.40808819926e-19	7.53215445668e-18	3.77756842141e-20	1.0	1.61406363264e-17	7.43469934563e-20	-2.5850386759e-19	1.0	-720219617.344	-11882311.8678	-4401395.51302	-11980611.1049	-924169619.011	20712818.7713	-4437791.57476	20712820.7293	-929630463.941
360	nan	nan	1	1	32.0	32.0	32.0	0.992	-2.83689862881e-20	2.3642476268e-18	3.49401090742e-20	1.0	-2.16291451268e-17	-3.62867591115e-20	-1.35121607422e-19	1.0	-692310807.699	-11630912.4661	-4176329.78967	-11724777.751	-906944440.844	20119931.1089	-4210013.11567	20119937.8538	-911786442.567
361	nan	nan	1	1	32.0	32.0	32.0	0.9922	1.41348623073e-20	1.77529503066e-18	3.34925430023e-20	1.0	1.590751036e-18	1.15378460561e-19	3.46621763884e-20	1.0	-664469636.538	-11372424.8208	-3958608.46886	-11461885.085	-889692481.268	19512901.2404	-3989731.34365	19512896.2369	-893891631.18
362	nan	nan	1	1	32.0	32.0	32.0	0.9924	1.24666044479e-19	9.52256938616e-19	3.34015531349e-20	1.0	2.81678920638e-17	3.39309487269e-20	2.52945213874e-19	1.0	-636689360.638	-11105906.6177	-3746548.98328	-11191018.4163	-872414944.762	18892746.9952	-3775241.68512	18892746.278	-875951108.831
363	nan	nan	1	1	32.0	32.0	32.0	0.9926	-8.22879273368e-20	2.20671935094e-19	2.61289811893e-20	1.0	1.60050481891e-17	-2.87759591495e-20	1.73291029607e-19	1.0	-608963806.743	-10831028.8104	-3538493.1054	-10911824.8674	-855113126.726	18260050.067	-3564875.08075	18260039.8934	-857969589.16
364	nan	nan	1	1	32.0	32.0	32.0	0.9928	1.97960864196e-19	-1.78994605367e-18	1.49620429199e-20	1.0	1.4355884967e-17	-7.90354531682e-20	-2.89870556418e-19	1.0	-581289581.888	-10548033.0207	-3332690.22268	-10624578.2428	-837787284.596	17616325.6391	-3356860.91126	17616319.6975	-839950002.68
365	nan	nan	1	1	32.0	32.0	32.0	0.993	-1.48124886651e-19	-3.13071318239e-19	-2.47327003153e-21	1.0	-1.33663486525e-17	9.61779441828e-20	4.08958094846e-21	1.0	-553663732.634	-10257625.795	-3127535.90755	-10329973.0359	-820437653.566	16962628.1706	-3149585.96725	16962615.2788	-821895106.796
366	nan	nan	1	1	32.0	32.0	32.0	0.9932	1.12886992556e-19	1.74482169689e-18	-1.05209102111e-20	1.0	-1.76785106689e-17	-1.45153653891e-20	-1.42526528265e-19	1.0	-526085583.624	-9960895.00202	-2921455.37706	-10029130.6677	-803063456.75	16300655.6998	-2941459.59578	16300648.018	-803806359.481
367	nan	nan	1	1	32.0	32.0	32.0	0.9934	3.5651484401e-19	-2.42509503266e-18	2.26233897533e-21	1.0	1.65311681459e-17	-4.99385479411e-20	5.50571415715e-20	1.0	-498554896.671	-9659206.41319	-2713043.56839	-9723409.97013	-785663681.32	15631590.2665	-2731071.77214	15631577.7273	-785685230.228
368	nan	nan	1	1	32.0	32.0	32.0	0.9936	-5.11793188599e-20	2.4773331427e-18	9.99151461903e-21	1.0	8.29678036258e-18	2.06087086534e-19	1.30125436522e-19	1.0	-471073601.836	-9354070.29019	-2500932.58601	-9414353.08992	-768236161.427	14957042.0371	-2517042.94447	14957035.5388	-767532159.334
369	nan	nan	1	1	32.0	32.0	32.0	0.9938	4.0869339705e-20	-6.14697765523e-18	3.5467850305e-20	1.0	-7.61278802279e-18	-3.89635155737e-20	2.60681006962e-19	1.0	-443644215.365	-9046993.40245	-2283893.58375	-9103459.16513	-750778299.466	14278004.2397	-2298143.13172	14277994.049	-749347649.487
370	nan	nan	1	1	32.0	32.0	32.0	0.994	-6.43546516566e-20	6.0637037286e-18	3.2222820762e-20	1.0	4.75603375055e-18	-5.86801926545e-20	-3.18365274159e-20	1.0	-416271574.425	-8739319.08044	-2060729.2087	-8792098.70498	-733286242.267	13595699.8703	-2073166.70394	13595696.46	-731131155.245
371	nan	nan	1	1	32.0	32.0	32.0	0.9942	1.05521776382e-19	-2.56390255689e-18	2.61637227751e-20	1.0	2.59516700619e-17	3.25313591305e-20	-1.16096453333e-19	1.0	-388961310.629	-8432129.98345	-1830398.15828	-8481341.86152	-715755728.901	12910619.3089	-1841074.89993	12910613.0891	-712881988.292
372	nan	nan	1	1	32.0	32.0	32.0	0.9944	-1.96101362179e-19	-8.59050888938e-18	4.22689293015e-21	1.0	-1.45397969957e-17	-1.40825844926e-19	2.19249184441e-19	1.0	-361721481.234	-8126183.22834	-1591960.47746	-8171967.92036	-698181419.986	12223375.6677	-1600922.41599	12223377.0348	-694598151.215
373	nan	nan	1	1	32.0	32.0	32.0	0.9946	-1.14885460916e-19	1.02227612311e-18	4.30133918528e-22	1.0	7.85939041572e-18	-2.66087459446e-20	7.63520792611e-20	1.0	-334560757.884	-7821924.69653	-1344740.12133	-7864405.21054	-680557957.374	11533841.2216	-1352039.78035	11533840.2165	-676277295.51
374	nan	nan	1	1	32.0	32.0	32.0	0.9948	-1.39727349072e-19	-5.86815161435e-19	7.52817075485e-21	1.0	2.30776409498e-17	2.64631621568e-20	-1.28517397411e-19	1.0	-307489716.787	-7519522.28893	-1088268.6172	-7558841.09429	-662879374.103	10842109.101	-1093956.08018	10842115.8432	-657915780.408
375	nan	nan	1	1	32.0	32.0	32.0	0.995	-2.74471762135e-19	3.89771475102e-18	-2.39386069273e-21	1.0	-3.81447391162e-18	-4.46015786289e-21	7.45786040278e-21	1.0	-280518607.816	-7218943.37192	-822416.224032	-7255221.86503	-645140246.551	10147753.0264	-826551.880861	10147756.8082	-639509926.137
376	nan	nan	1	1	32.0	32.0	32.0	0.9952	6.25216194192e-20	1.96708181877e-18	5.78695556542e-21	1.0	1.38595236599e-17	-3.96318775086e-20	3.15863879987e-19	1.0	-253671255.331	-6919808.6137	-547240.393227	-6953198.55815	-627326816.162	9451723.89234	-549859.074036	9451737.34531	-621050906.827
377	nan	nan	1	1	32.0	32.0	32.0	0.9954	-1.12205395732e-19	-8.91750992913e-18	-3.01176461031e-21	1.0	1.68589004133e-18	-4.96043669736e-20	1.62312688518e-19	1.0	-226936309.888	-6622746.24732	-262759.445332	-6653351.60014	-609448487.899	8752755.76505	-263967.644149	8752760.63144	-602541925.094
378	nan	nan	1	1	32.0	32.0	32.0	0.9956	1.87776616494e-19	-5.42266522365e-19	-1.7752123126e-20	1.0	-1.05760302184e-17	-5.06995541046e-20	3.0638769889e-21	1.0	-200327059.789	-6325938.24563	29842.6982043	-6353910.77729	-591496091.964	8051365.00467	29998.9048855	8051394.79989	-583979078.098
379	nan	nan	1	1	32.0	32.0	32.0	0.9958	-2.68932960753e-20	3.62919207185e-18	-1.81996278374e-20	1.0	2.88604175988e-17	-5.91268701853e-20	-6.9714782026e-20	1.0	-173848229.376	-6029776.85876	330247.020437	-6055216.36399	-573468682.32	7349186.7515	331661.461693	7349206.28099	-565359677.178
380	nan	nan	1	1	32.0	32.0	32.0	0.996	-1.3089306013e-20	-5.53688232263e-18	-2.94104066793e-20	1.0	-1.47693363069e-17	-1.45186741115e-20	1.08168754342e-19	1.0	-147503235.605	-5733917.68181	637966.367822	-5756942.5351	-555363958.131	6646754.21669	640532.543109	6646774.47773	-546683156.169
381	nan	nan	1	1	32.0	32.0	32.0	0.9962	-5.78695556542e-20	-2.60317047493e-19	-2.89198885761e-20	1.0	-8.27750043687e-18	2.50867336175e-20	-1.28014471599e-19	1.0	-121303518.645	-5437393.47599	952503.712213	-5458145.60051	-537174321.636	5946960.63755	956150.395303	5946974.05038	-527946143.987
382	nan	nan	1	1	32.0	32.0	32.0	0.9964	2.21538820376e-19	-6.24129609739e-18	-3.22472225901e-20	1.0	-2.41540312286e-17	4.90882062713e-20	-1.92554411713e-19	1.0	-95237124.3558	-5141214.06638	1273417.76871	-5159790.99968	-518908289.998	5250237.8077	1278036.12149	5250254.31581	-509152553.753
383	nan	nan	1	1	32.0	32.0	32.0	0.9966	-1.97861602523e-20	-3.12125023618e-18	-4.14285137991e-20	1.0	-1.30108694386e-17	5.82202802339e-20	-2.49411498297e-20	1.0	-69305367.8474	-4844083.21151	1599645.52128	-4860618.48223	-500563442.46	4558624.48198	1605122.50709	4558650.74754	-490303235.187
384	nan	nan	1	1	32.0	32.0	32.0	0.9968	-1.00207968127e-19	5.19352957653e-18	-5.42862092406e-20	1.0	1.90584299104e-17	3.36629422085e-20	1.76361524041e-19	1.0	-43502656.3304	-4546474.90394	1930815.6721	-4561074.10301	-482143954.359	3874069.40646	1937038.05886	3874096.90941	-471399726.099
385	nan	nan	1	1	32.0	32.0	32.0	0.997	5.09013861741e-20	3.48082895718e-18	-3.18907077461e-20	1.0	4.46779604866e-18	1.30694536783e-20	-1.00849860282e-20	1.0	-17829113.9225	-4247305.76996	2266521.37698	-4260091.59951	-463648510.334	3197891.52524	2273346.64925	3197902.19466	-452443183.184
386	nan	nan	1	1	32.0	32.0	32.0	0.9972	-5.96231785528e-20	-3.97965195378e-18	-7.13939586695e-21	1.0	2.32100245894e-17	1.41878018665e-20	4.63353491928e-20	1.0	7724826.00737	-3947520.496	2605814.62033	-3958605.56011	-445083844.412	2531235.17728	2613153.24648	2531254.09075	-433436230.814
387	nan	nan	1	1	32.0	32.0	32.0	0.9974	1.12800965773e-19	3.89046203141e-19	1.07396994831e-20	1.0	1.45807143118e-17	5.44152494162e-20	-1.4555731803e-19	1.0	33162883.9353	-3646014.87854	2948064.70387	-3655521.99312	-426451497.128	1874811.21951	2955754.12427	1874830.46889	-414380703.919
388	nan	nan	1	1	32.0	32.0	32.0	0.9976	1.29814416612e-19	-1.78739833738e-18	3.42874635709e-20	1.0	1.16988319469e-17	-4.55611081394e-21	1.12708321544e-19	1.0	58491753.4449	-3343348.24204	3292550.68335	-3351395.772	-407756816.051	1230169.03479	3300502.41588	1230196.40355	-395277689.521
389	nan	nan	1	1	32.0	32.0	32.0	0.9978	-8.13945722752e-22	-2.41463285227e-18	4.77936686127e-20	1.0	1.19773155351e-17	3.05527431053e-20	8.11828140384e-20	1.0	83714831.8081	-3038338.89176	3638907.74798	-3045041.46573	-389001180.146	597002.893345	3646935.00187	597011.222792	-376129098.851
390	nan	nan	1	1	32.0	32.0	32.0	0.998	-1.10425303053e-19	-6.41951712345e-19	4.8278810042e-20	1.0	-3.49924861506e-18	1.78704099536e-20	-5.61622548699e-20	1.0	108839118.249	-2731863.56957	3985938.79126	-2737338.5994	-370189503.569	-24045.9020236	3993944.79405	-24031.0693395	-356936735.061
391	nan	nan	1	1	32.0	32.0	32.0	0.9982	-8.06732707811e-20	1.47869453278e-18	2.86870372336e-20	1.0	1.06921299804e-17	3.00762870724e-20	1.51274790424e-19	1.0	133869268.091	-2423193.21422	4333426.00671	-2427563.61473	-351324426.0	-633211.438431	4341241.70956	-633197.412155	-337702178.578
392	nan	nan	1	1	32.0	32.0	32.0	0.9984	-1.75693162106e-20	9.42986560055e-18	-8.77349116704e-21	1.0	-1.01520902283e-17	4.09619839336e-20	-9.10295720502e-20	1.0	158809994.077	-2112642.35513	4680222.34502	-2116029.96146	-332409793.573	-1229887.00789	4687746.78552	-1229866.49171	-318426194.008
393	nan	nan	1	1	32.0	32.0	32.0	0.9986	8.041519043e-20	-8.15878016663e-18	-4.40390958123e-20	1.0	4.38977637329e-18	4.702025474e-20	1.85539920118e-19	1.0	183664123.95	-1799625.77621	5026345.1085	-1802150.37556	-313447021.532	-1815027.70602	5033395.20767	-1815021.91063	-299110031.737
394	nan	nan	1	1	32.0	32.0	32.0	0.9988	-1.81827533529e-19	4.31192709712e-18	-7.62627437549e-20	1.0	-5.35273041158e-18	1.82012821986e-20	-1.01756450234e-19	1.0	208435959.172	-1484875.85548	5370260.11106	-1486659.64146	-294438718.93	-2388468.41169	5376725.09833	-2388457.1489	-279755327.587
395	nan	nan	1	1	32.0	32.0	32.0	0.999	1.33831205666e-19	1.47635195728e-18	-6.91018411921e-20	1.0	-1.35900034009e-17	1.15474413512e-20	-8.60201662606e-20	1.0	233128575.928	-1168171.74245	5711917.94006	-1169341.52511	-275386903.824	-2950729.3004	5717635.65607	-2950727.58718	-260362795.631
396	nan	nan	1	1	32.0	32.0	32.0	0.9992	-5.88952596138e-22	9.76198854266e-19	-3.31705629488e-20	1.0	-9.52960042137e-18	-1.594804221e-21	-1.04985763345e-19	1.0	257744322.306	-850124.062511	6050032.35098	-850803.633806	-256292386.119	-3502199.27619	6054884.71938	-3502191.60447	-240934128.361
397	nan	nan	1	1	32.0	32.0	32.0	0.9994	-4.00487765374e-20	-2.38188311746e-18	2.26947340812e-20	1.0	3.94908266706e-18	-1.07136432938e-20	2.27176883432e-20	1.0	282285424.822	-530924.903849	6384361.16241	-531243.997589	-237156785.26	-4043221.73281	6388193.43514	-4043219.73325	-221469679.296
398	nan	nan	1	1	32.0	32.0	32.0	0.9996	8.08651766832e-21	-5.79183262231e-18	5.03373523939e-20	1.0	-9.16120395504e-18	-2.92540695436e-20	4.54353766863e-20	1.0	306753640.29	-211191.524705	6713717.95666	-211276.153567	-217980406.595	-4574157.85792	6716412.54656	-4574150.78913	-201971114.628
399	nan	nan	1	1	32.0	32.0	32.0	0.9998	4.80426499771e-21	-8.27663024286e-18	3.31976531139e-20	1.0	-1.73928289551e-18	-5.13282113701e-20	3.17306482975e-20	1.0	331151049.185	108600.140928	7037799.39419	108619.898536	-198764161.254	-5095661.61522	7039209.74629	-5095654.48778	-182439373.81
400	nan	nan	1	1	32.0	32.0	32.0	1.0	-3.74613555813e-20	1.25411830519e-18	2.04797511959e-20	1.0	-5.82029259847e-18	3.25429396591e-20	-5.748574385e-20	1.0	355476603.923	428036.381013	7355673.52788	428033.707701	-179507946.619	-5607752.66255	7355676.89406	-5607748.30821	-162873759.184
401	nan	nan	1	1	32.0	32.0	32.0	1.0002	-4.52633231189e-20	1.94295461466e-18	9.83372991718e-21	1.0	-7.8590843589e-18	-1.46410968422e-21	8.67547026446e-21	1.0	379733389.759	746417.110397	7666671.76494	746266.834998	-160212344.927	-6110967.0787	7665144.58339	-6110963.66581	-143276823.148
402	nan	nan	1	1	32.0	32.0	32.0	1.0004	-7.91578758989e-20	8.96868924799e-19	-2.7360032736e-21	1.0	2.10415722679e-18	-1.42639024829e-20	9.92484386166e-20	1.0	403921954.264	1063447.2775	7970290.61784	1063015.24475	-140877535.532	-6605584.507	7967110.37643	-6605575.20287	-123648781.14
403	nan	nan	1	1	32.0	32.0	32.0	1.0006	-4.09818362683e-20	-4.82947746278e-19	2.82443922084e-20	1.0	-3.0481158895e-18	7.38804635908e-20	5.24763380604e-21	1.0	428043583.159	1378763.43003	8265898.29198	1377932.8501	-121504374.376	-7092084.63042	8260949.31023	-7092080.12475	-103990273.268
404	nan	nan	1	1	32.0	32.0	32.0	1.0008	-5.64600398904e-20	-3.02297456197e-18	5.42551899677e-20	1.0	-7.5827166988e-18	1.30525791938e-19	1.3426795703e-20	1.0	452099142.166	1692067.91832	8553132.03679	1690711.13752	-102092898.051	-7570876.71024	8546298.93867	-7570870.72381	-84302108.089
405	nan	nan	1	1	32.0	32.0	32.0	1.001	7.91711107887e-20	1.20506318615e-18	4.34852466934e-20	1.0	3.68024896798e-18	4.76257509484e-20	1.04621803876e-20	1.0	476090283.686	2003354.04093	8831661.47076	2001354.70842	-82643957.6785	-8042164.80277	8822840.0769	-8042167.80181	-64585094.8046
406	nan	nan	1	1	32.0	32.0	32.0	1.0012	-8.77208496e-20	2.04909843086e-18	2.57101176066e-20	1.0	3.94825714081e-18	-2.4120586662e-21	-5.86305618178e-21	1.0	500017124.977	2312417.66762	9101407.39702	2309646.39547	-63157096.5229	-8506529.39272	9090499.13588	-8506529.67391	-44839768.5204
407	nan	nan	1	1	32.0	32.0	32.0	1.0014	-6.14165061208e-20	-2.83832799691e-18	2.94486637827e-21	1.0	2.72666523166e-18	6.42603530668e-20	2.19831519592e-20	1.0	523881149.42	2619476.31478	9362195.01377	2615817.98424	-43633295.2448	-8963997.05378	9349106.07862	-8964003.52421	-25066703.5152
408	nan	nan	1	1	32.0	32.0	32.0	1.0016	5.18145935703e-20	5.65498717049e-18	-1.42981270807e-20	1.0	8.16880559566e-19	1.05134655855e-20	-1.10835584637e-19	1.0	547683055.17	2924331.45255	9614091.4935	2919662.01495	-24072478.6548	-9415116.0836	9598732.78143	-9415120.0553	-5266662.87583
409	nan	nan	1	1	32.0	32.0	32.0	1.0018	2.19434472898e-20	4.93192874473e-18	-2.22570521395e-20	1.0	2.51225009072e-18	-4.29439086813e-20	5.53152219226e-20	1.0	571424215.077	3227304.29991	9857180.68158	3221509.00549	-4475421.23787	-9859878.0255	9839469.98537	-9859885.54114	14559758.2775
410	nan	nan	1	1	32.0	32.0	32.0	1.002	-1.11437772123e-20	3.42439538707e-18	7.40725762881e-20	1.0	9.77343672233e-19	4.6006131309e-20	1.15990574215e-19	1.0	595106184.121	3528244.22978	10091672.1458	3521203.42244	15157316.9158	-10298706.7908	10071529.1956	-10298712.1503	34411581.5598
411	nan	nan	1	1	32.0	32.0	32.0	1.0022	4.19215134442e-20	7.30772050415e-18	1.95119498792e-20	1.0	-3.54333568735e-18	1.89159662479e-20	3.57143501276e-20	1.0	618730392.662	3827453.18471	10317818.5195	3819053.61908	34825038.6773	-10731610.3704	10295170.4495	-10731618.1298	54288144.9973
412	nan	nan	1	1	32.0	32.0	32.0	1.0024	8.98649017478e-21	1.37710020995e-18	-4.78877604074e-20	1.0	-6.40681990105e-19	-4.3228458812e-21	-1.09035639624e-19	1.0	642298719.023	4124809.04941	10535938.9524	4114933.66624	54526900.9808	-11158916.7943	10510714.682	-11158922.5404	74188455.8784
413	nan	nan	1	1	32.0	32.0	32.0	1.0026	5.39123236038e-20	5.47588933299e-18	1.20098353137e-20	1.0	-4.23631038142e-18	-2.66716116712e-20	6.89273060828e-20	1.0	665812680.877	4420540.07725	10746356.9836	4409077.51789	74262171.5843	-11580666.203	10718491.1897	-11580673.7936	94111821.7218
414	nan	nan	1	1	32.0	32.0	32.0	1.0028	2.34786945067e-20	-5.0747662929e-18	2.2694527286e-20	1.0	-3.04616043454e-18	-1.17046056676e-20	-4.51772963352e-20	1.0	689274138.133	4714510.20713	10949445.728	4701345.60968	94029961.3963	-11997119.2893	10918875.5421	-11997125.0011	114057333.767
